,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
1990,356305,en,Why Him?,36.364,2016-12-22,6.3,3399,['Comedy'],A dad forms a bitter rivalry with his daughter's young rich boyfriend.,118102725,111,Of all the guys his daughter could have chosen...
1991,462677,ja,映画ドラえもん のび太の南極カチコチ大冒険,26.434,2017-03-04,7.5,34,"['Animation', 'Adventure', 'Fantasy', 'Family']","Unable to endure the midsummer heat, Doraemon transports Nobita and his friends to a huge iceberg floating in the South Pacific. While creating an amusement parks with the secret tool ""Ice-working Iron"" the group finds a mysterious golden ring in the ice. Upon closer examination, they determine that the ring was buried in Antarctica 100,000 years ago - before people could have lived there. Doraemon and friends head to Antarctica looking for the owner of the ring and come across the ruins of a huge city buried in the ice. Using Doraemon's Time Belt, the group travels back 100,000 years ago and meets the young girl Kara who is connected to the mysterious ring. But now the group must fight for survival as Doraemon faces the crisis of the entire Earth freezing.",0,101,
1992,9645,en,Ghost Ship,34.303,2002-10-25,5.9,1745,"['Horror', 'Mystery', 'Thriller']","After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",68349884,91,Sea Evil
1993,316029,en,The Greatest Showman,38.214,2017-12-20,8.0,7725,['Drama'],"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",432844677,105,The impossible comes true.
1994,9509,en,Man on Fire,31.352,2004-04-23,7.4,3858,"['Action', 'Drama', 'Thriller']","Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",130293714,146,"Creasy's art is death, and he is about to paint his masterpiece."
1995,423,en,The Pianist,35.002,2002-09-17,8.4,6775,"['Drama', 'War']","The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",120072577,150,Music was his passion. Survival was his masterpiece.
1996,308266,en,War Dogs,37.308,2016-08-17,6.9,3632,"['Comedy', 'Crime', 'Drama']","Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",86234523,114,An American dream
1997,339988,en,The Circle,40.302,2017-04-27,5.5,3715,"['Drama', 'Thriller', 'Science Fiction']","A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",20497844,110,Knowing is good. Knowing everything is better.
1998,10285,en,Jason Goes to Hell: The Final Friday,31.64,1993-08-13,4.5,650,['Horror'],"Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed. And once you know the chilling facts, you'll see him in your nightmares! And he'll see you in hell!",15938065,87,
1999,8329,es,[REC],37.292,2007-11-23,7.2,3181,"['Horror', 'Mystery']",A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,32511655,78,One witness. One camera
2000,8835,en,Legally Blonde,35.035,2001-07-13,6.7,2882,['Comedy'],"Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.",141774679,96,Don't judge a book by its hair color!
2001,37169,en,The Human Centipede (First Sequence),35.886,2009-04-26,5.2,1581,['Horror'],"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon who explains his mad scientific vision to his captives' utter horror. They are to be the subjects of his sick lifetime fantasy: to be the first to connect people, one to the next, and in doing so bring to life ""the human centipede.""",252207,92,Their flesh is his fantasy
2002,523536,da,Ternet Ninja,38.398,2018-12-25,7.4,121,"['Animation', 'Comedy', 'Adventure', 'Fantasy', 'Family']",A possessed Ninja doll teams up with a teenage boy to avenge the murder of a poor child factory worker.,0,81,
